Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
A0A087WVF8;A0A087WX83;A0A075B749;Q5VU43-3	2709.790560438452	2684.138064321828	2713.2533882431226	2698.0532570686487	2716.665065737938	2727.842436156243	2728.750043516284	2729.741073782753	2740.199717953747	2738.0482406608644
O00623;A0A075B773;K7ELY8	2248.557713178848	2221.028105643488	2234.107936768198	2232.544760585813	2245.159086268786	2251.3221356325316	2287.1130870039333	2217.7636450900145	2267.4386413558495	2195.839377161877
A0A075B7B8	2379.7960996119227	2363.5686259047475	2391.550697292087	2374.097647092342	2366.694793722521	2237.7197206909614	2223.6732778439987	2241.4075159450326	2251.1442508849163	2290.378648612174
A0A075B7D0	2178.223981314609	2187.5261661472946	2183.648213932402	2171.515953352819	2184.8600681208113	2205.297328133802	2211.22155137096	2193.9705294946543	2206.2624635268076	2213.176201782105
A0A075B7D8	2235.6061648739387	2214.3511909550766	2224.0930616441483	2212.3149850630375	2219.5201063060117	2189.924528977589	2214.8252458249294	2222.216434339153	2237.4321711096613	2199.7756108459394
A8CG34;A0A075B7F8;A0A087WY75;A8CG34-2	2795.172698704618	2789.98646332016	2797.9031436290247	2792.996528708111	2798.96436738129	2807.0844530188074	2805.6393080774833	2809.553422593127	2795.1005409073714	2769.860608018283
A0A087WSV0;Q9HB09;Q9HB09-3;I6LJZ7	2442.2581180761285	2374.9235923257124	2391.653428623078	2413.494360705765	2428.788820229508	2311.75924848449	2309.4466853516183	2337.975817066165	2294.6016364522106	2337.2538118049033
V9HW75;A0A087WSV8;P80303;P80303-2;Q2L696;E9PKG6	2996.80288328105	2994.1580861617344	2996.1433933605754	3005.3192745328147	3006.139522703573	2624.3259081519345	2586.0289996692	2602.4600082890247	2612.6362563592315	2658.379679578682
Q16881;Q16881-3;A0A087WSW9;A0A087WSY9;Q16881-4;F8W809;E9PNQ6;Q16881-5;Q16881-2;Q16881-6;E9PIR7	3171.177345076288	3171.5241568440524	3164.7652266276095	3168.0349856961166	3169.5001277553465	3152.3964888805986	3149.2442028505156	3149.777530382818	3157.313516987417	3168.5096297556793
Q96IY4;A0A087WSY5;Q96IY4-2	2672.8088821213264	2672.1756126899513	2656.614451647102	2681.1305323479537	2648.009655458544	2699.6140865846423	2684.8217705486445	2770.660900482704	2733.0605224051114	2723.4881064906003
A0A087WSY6	2299.6149538404284	2295.689345427597	2288.8372365351047	2304.6593299766946	2311.5972122129265	2217.9958467076185	2232.0437972702075	2220.181636022033	2215.939496080428	2231.4908324167886
A0A087WT03	2276.0421202453417	2246.427231555511	2253.6669940658194	2278.8489962935605	2271.8559235646053	2194.3843741368637	2187.426462599058	2182.938746124321	2190.5622498851126	2222.8323743464794
P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1	3123.6626298183264	3133.155802197661	3131.7208099912714	3125.257125743585	3128.9316429468913	3082.116617386868	3085.780267135747	3075.4370241781044	3100.9895231364335	3097.151101666765
Q9NV06;A0A087WT20	2896.3072347520506	2889.632075281363	2914.5481387261057	2888.715890386581	2900.388613681254	2938.7885149319663	2936.438272338603	2941.3700471735638	2934.5334905999657	2905.8636205645394
Q8N5I9;A0A087WT30	2438.3328378998153	2439.9858083789604	2431.980545859329	2457.969770943931	2418.6582933303416	2533.0835581012702	2513.570115947701	2533.7821950876128	2531.578513667397	2547.6685995063217
A0A087WT39;V9GYI1	2692.3341848396144	2666.5411108055114	2727.2276772260325	2683.3401121533548	2697.857751633079	2391.124422389299	2391.9896236146546	2326.5327865813506	2383.76006770596	2329.8826481264014
Q9NQ66;A0A087WT80;A0A087WW73;Q9NQ66-2;A0A0D9SF51;A0A0D9SG17;H0YCJ2	2201.5324167786866	2202.858734831754	2189.6963923882504	2205.875535173184	2186.289674172239	2176.19205856666	2142.5888082491824	2173.272217380047	2156.2408050162103	2209.270230543043
Q9H9V9;A0A087WT84;Q9H9V9-2	2311.3423598476797	2269.285356452682	2299.7450572233533	2279.4038248052	2258.497271879373	2216.9304437288947	2223.5574967022167	2269.0792880019576	2208.5092837270995	2253.873704116036
P08123;A0A087WTA8	2252.904510603447	2259.772392487617	2212.751365261727	2254.9991866420773	2253.610481019348	2268.896413731307	2296.80269485215	2314.5410326303013	2274.222750401033	2259.111354572105
A0A087WTJ2;Q96F15;Q96F15-2	3113.6750516041398	3102.9326527818	3122.8641599297794	3104.2902649073862	3119.915509469749	2657.990654096691	2618.5808152337236	2665.744445964875	2650.6401585428316	2636.0153652830095
A0A087WTM7	2588.939932398873	2505.946047503088	2562.5090480840604	2543.4747417608096	2541.2232018604855	2390.418125661528	2404.8823440168235	2416.0737162293726	2390.0907701287683	2370.4524556527304
Q96A57;Q5JWB9;A0A087WTT2;Q96A57-2	2540.5558432773537	2492.9027590912106	2507.9790701534253	2524.3614904044407	2490.302375557707	2683.2693584232425	2673.2870188917177	2677.756431694316	2671.6592478099296	2640.4879101338583
Q8TCU4;A0A087WTU9;A0A087WZY3;Q8TCU4-2	2688.886402485639	2666.531367003915	2677.439588676026	2687.0932092177472	2652.6856077940847	2723.7308774924654	2738.345352446775	2694.5205921658735	2748.7731825706737	2676.443564541581
A0A087WTW0;Q96T88;A0A087WVR3;Q96T88-2;A0A087WWG9	2421.520191870102	2437.03643714182	2422.1179643298533	2411.0263922831978	2447.7198848765165	2569.1107863349107	2535.8413737256737	2579.880473986113	2550.81513601625	2468.7189745608757
Q9UKL3;A0A087WTW5	2485.8506243645134	2480.8375295999917	2469.295803644806	2428.770109008762	2461.1909752529227	2377.4163116862746	2438.039223079672	2447.8883485272954	2460.5386254167934	2378.534769028024
Q92504;A0A087WTX2	2475.3856452199393	2465.728052619564	2486.369595436392	2463.815492240108	2458.911011625226	2747.7327579627795	2723.205010012447	2746.850480242378	2724.3083606625196	2712.2806088428697
A0A087WTX5	2396.626292681889	2382.9138437205106	2401.311235813075	2378.5808729601254	2417.8114377510815	2587.38189412597	2544.2898624896143	2521.2755599711772	2557.3681623742714	2612.2566721228272
Q96RQ1;A0A087WU02;H0YI50;H0YI58;F8VPA6	2647.456815041496	2653.5343700898293	2654.2276847106054	2646.955939241495	2648.28844671781	2454.195138321637	2463.1489139223822	2418.2102226410584	2507.58423035365	2360.9979511378356
Q5TGZ0;A0A087WU07;Q5TGZ0-2;R4GNA1	2804.1507417882576	2784.4868686915565	2810.582424543574	2785.1839389711154	2799.116498804227	2972.1044583588587	2984.3185114951934	2909.045921783463	2977.139990991777	2912.809158026304
O75626;A0A087WU16;O75626-2;O75626-3	2234.3211389379326	2221.2654717042724	2242.3691485754566	2242.977160325253	2245.64795291274	2195.0899781796406	2153.5195120628005	2226.6232461321365	2168.647288248635	2236.0552196661592
A0A087WU28;A0A0B4J2C1	2186.2618102164915	2198.829452261926	2192.4313555101426	2202.4439374838203	2194.2727685063924	2198.6787636199656	2196.160756655752	2203.6445513001154	2200.23041411745	2218.5232432535445
P02724;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-3;P02724-2	2183.2451433464644	2185.1264153527304	2183.1211285366753	2184.6172709757743	2178.016183045713	2231.656844280873	2209.46846227726	2233.9988701108814	2207.3551324596046	2241.4921180001425
Q9H0U3;A0A087WU53	2979.8536356681966	2972.4198894184915	2980.468047080562	2979.4418528936603	2986.5163496011855	2875.7576709891177	2864.580035710642	2875.458320013213	2872.590752794124	2880.0854991172746
A0A087WU91;A0A0A0MS15	2366.908463431114	2392.184115340835	2348.2456092251946	2403.0975949390017	2368.9304974647057	2385.123917800058	2308.3582171738703	2376.691072684726	2333.029856496365	2329.077102586031
Q8WYA6;A0A087WUB9;Q8WYA6-4;Q8WYA6-3;Q8WYA6-2	3065.0452336295893	3061.7039782399333	3069.451199636745	3060.119233286061	3066.2724564954715	3083.3599299511507	3086.6724021892155	3079.958389839582	3088.5718999623746	3071.9359253607868
Q15005;A0A087WUC6;E9PL01;E9PI68	3141.915897848181	3145.8629554124805	3145.0968361978776	3144.526803967492	3139.8247666210727	3179.1134854795055	3175.553789679075	3178.0428282803623	3173.5339427338595	3154.8371145245355
A0A087WUD1	2878.0929151811924	2863.6181975443915	2866.975719492126	2870.431643685098	2870.4450045073027	2914.587033086328	2911.5783704000132	2930.7783316154864	2903.898356746675	2914.468991267851
Q9NRP0;A0A087WUD3;Q9NRP0-2	2896.7447835400167	2885.35149601522	2895.012248777429	2883.28263030603	2888.1549498469253	2785.2801401130396	2785.698945559556	2793.0690315821403	2757.7047007592387	2791.00009354569
P28715;A0A087WUH0	2826.8366295910278	2832.5307756039465	2824.4034475503504	2829.661383320397	2829.810482238569	2836.5569623930796	2831.564299059565	2842.224749826062	2823.2086060469355	2816.0287005733717
Q7Z4K8;F5GYK0;Q5VT61;A0A0A0MS35;A0A087WUH1;Q7Z4K8-5;Q7Z4K8-2;Q7Z4K8-4;Q7Z4K8-3	2282.473697395474	2265.367131866996	2259.953900737443	2264.06980614002	2284.1333966452903	2275.6303007422903	2250.806739700908	2233.9023312362974	2254.9355610182806	2267.0042436801123
Q9Y388;A0A087WUI1	2729.843192719317	2722.408441091481	2743.5952096549863	2730.5910987411226	2738.0139115153474	2710.109020166043	2713.6581054590247	2715.911770661207	2716.310951489489	2701.0592523893183
Q15661;P20231;J3QTS8;A0A087WUI4;A0A087X1U0;Q15661-2;A0A0C4DGM1	2117.6010560118275	2095.4433675271025	2104.3876300880315	2143.3748503717516	2065.956163383444	2165.6327846446034	2167.9148689538856	2151.3592897088242	2153.6616918204904	2196.6482091063986
P40305;G3V4U3;Q9H4B1;A0A087WV79;A0A087WUJ8;A0A087WZR1;A8K0H0;A0A087X174	2191.3165067308364	2217.651075448713	2203.0493350894267	2226.0772646793785	2208.564548973666	2198.6539726797755	2193.893623818222	2193.5379811285484	2221.572369004289	2200.7577980404194
O14979;A0A087WUK2	3241.152699656358	3243.6401156616603	3253.702009927642	3238.9570591318857	3244.3773813272287	3288.1306633188965	3286.435296670114	3281.3612761989675	3288.970546034092	3274.1322581430195
Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2	3151.844015456901	3155.4529217215454	3153.2862012112846	3150.918490003996	3149.1692588112955	3186.704295354044	3186.625120890719	3187.390291925539	3189.382928638657	3201.415276567198
A0A087WUL2	2283.628730123934	2297.122909642227	2286.828343433976	2326.745465300486	2275.7642494185675	2270.711803388631	2264.6743499039285	2221.5039794243417	2333.39634494849	2297.102268737611
A0A087WUM0;P57105	2392.1027148068824	2389.033672953824	2407.468433702292	2397.7679706036406	2389.5000688277014	2293.8115643336955	2320.044328849704	2260.218195656195	2301.325291652688	2265.8366483080067
P07203;A0A087WUQ6	3233.644499992123	3243.9874328592746	3235.0352436596154	3245.444442840037	3236.293023358015	3274.9112679890563	3279.305383184362	3281.2641561868327	3274.749610295593	3308.5203672941425
P62847;E7ETK0;A0A087WUS0;P62847-2;P62847-3;P62847-4	3197.922645907856	3222.2400377318827	3231.767421034153	3215.657316976999	3184.562283521266	3238.669071239128	3243.751295609617	3252.2149934925915	3237.066101336643	3242.1214205264996
A0A087WUS7;P01880	2198.937561664852	2183.046423462733	2192.780753324802	2201.2065454481503	2188.9470717834174	2240.3882907789857	2238.3997064124924	2287.881750883617	2220.364620999759	2237.422280722976
O60841;A0A087WUT6	3151.285565647823	3159.399014180395	3161.1132957028212	3154.865467007831	3149.0714652783277	3169.0172618635324	3167.811640903207	3175.842470665718	3166.3639675897493	3154.738231709248
P47974;A0A087WUU9	2677.78169357145	2684.8611469444827	2694.788349078639	2685.004822569226	2679.011463782526	2491.798355713731	2494.661001362487	2435.6577120751363	2532.5202087615203	2501.0628340030553
A0A087WUW5	2197.8394393063386	2214.1305878127882	2203.999721085451	2229.8654048153494	2201.9614718761795	2236.3403741787993	2227.9074811716187	2219.479423047326	2259.8171728647962	2246.3792079517134
Q9NXU5;A0A087WUW9;A0A0B4J222	2488.156108824042	2492.1271559725483	2487.5980458155655	2502.1050294104803	2492.9157755692377	2394.0378823698675	2354.2791413342898	2339.1111825196917	2385.0107467541566	2373.976428926643
Q16760-2;A0A087WUZ9;Q16760;H7BZR7	2189.3712505884	2195.181169786083	2186.196459562973	2189.34926216792	2186.1628245379356	2187.6479967499313	2162.526977706951	2149.2175928034394	2160.6800973327604	2169.332648183029
Q99417;A0A087WV05	2949.7878716798928	2963.8616086519796	2959.9969907382592	2962.3656841238953	2954.1980378397607	2952.5419701662186	2941.131109844654	2940.448737029711	2953.2279218860485	2971.5832643884783
Q9NP08;F1T0J4;A0A087WV14	2240.435805122005	2247.9727610966092	2218.982491072892	2256.397794169862	2263.5559372590246	2218.9859618453065	2210.6645262194884	2188.460554632439	2228.663967777189	2186.9871477917127
A0A0A0MR14;A0A0A0MRF2;A0A087X1R2;A0A087X0P3;A0A087WV17;Q8IYS5-6;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5;Q8IYS5-7	2309.753035977996	2327.266929450802	2321.66050377706	2312.869154069724	2330.9552271583298	2249.379434822181	2269.797959086532	2211.979727031105	2267.650199792476	2217.2726481973405
P02810;A0A087WYF5;A0A0A0MT31;A0A087WYT0;A0A087WV42;A0A087WZY1	2199.2211763100186	2211.978420338471	2197.405924744717	2199.2825898654464	2215.5171278127336	2220.962571586156	2221.771875589415	2161.3150015852907	2223.816324718254	2187.9730468638254
A0A087WV47;P01857;A0A0A0MS07	3374.3145308902463	3348.988545123857	3364.9898555371906	3364.4623455871524	3371.9758573686113	3189.84439108479	3200.96951921072	3197.0378223996186	3210.5793352667	3184.358700297767
P46013;A0A087WV66	2619.7952515080783	2562.403373697958	2563.3762269030663	2586.29246860652	2575.801262418633	2465.610782205222	2582.8703107341107	2586.81217305001	2487.8287885018535	2478.0392191402316
O75352;J3QS48;I3L295;J3KT75;J3QW43;J3QRD5;Q9H3L2;Q1HDL3;A0A087WV81;O75352-2;I3L1D2;J3KSI4;I3L4E0;J3KTK8;J3QQZ4;I3L405;I3L261	2969.503291604985	2968.6476394746937	2966.6369417307437	2970.6119247074807	2968.642057462373	2933.2663380138856	2933.9199690102214	2932.8117905110207	2923.432199123118	2908.6174031821224
P62341;A0A087WVA1;Q6IAK0	2811.485899983943	2798.0826387923757	2818.1214665012494	2792.859390739809	2821.187761944505	2764.1010576379495	2774.061516270605	2771.344625600374	2768.20625818918	2730.0643622492703
A0A087WVD1	2271.388888369244	2260.662974764832	2233.93060983729	2282.07287385342	2258.355588717699	2226.9079687051812	2214.051339662802	2237.3189035681676	2232.3914335301474	2208.8124503210197
Q9NZM3;A0A087WVF7;Q9NZM3-2;Q9NZM3-4;Q9NZM3-3	3024.670967536872	3031.852376457158	3027.371428121392	3026.4783197800125	3021.704253979351	3094.0011894316035	3095.244952974017	3093.618243020841	3085.842045669671	3074.908401762463
O60238;H0YBC7;A0A087WVL5;O60238-2	2480.6685918807543	2471.2555007750057	2485.4277650633544	2484.849838729582	2486.9953875683273	2240.4192517855586	2186.0418621684266	2320.2773882273755	2226.2713344157605	2314.5562867591925
A0A087WVM2;Q8N6Q3;Q8N6Q3-2	2290.1275677637486	2285.307236866352	2276.672906383719	2299.4004361816214	2321.3614579921705	2211.2045430278094	2217.5354654141142	2205.6606106657878	2220.96777642868	2225.716019833395
P0C024;H3BRQ8;A0A087WVP7;P0C024-3;P0C024-2	2222.792945187179	2222.8745655975786	2224.4221059721613	2210.5277584651217	2229.5457542597082	2171.6152829143534	2201.103087788786	2208.526153243606	2180.5099576429475	2196.321985242287
Q00610;A0A087WVQ6;Q00610-2	3549.3129953278517	3551.793507605046	3546.3393575587206	3548.7186248772	3549.7805262457887	3559.5457758052867	3562.750159343999	3562.6223402255287	3557.6470363244916	3552.8702305790575
Q9BWW4;A0A087WVT6;Q9BWW4-2;Q9BWW4-3;Q9NW25	2415.6920780961027	2405.3597124891644	2443.1760628739808	2411.801310386936	2407.527086198092	2217.6883408851727	2212.0068729850586	2187.3546216900127	2239.843409715905	2198.629901346316
O00512;A0A087WVU5	2342.2310460554286	2334.81015128035	2336.1514066156124	2342.8638266946705	2314.4287728652203	2328.7330156989383	2325.5500651427374	2310.6712122057565	2353.4854958698947	2333.2995705797102
A0A087WVW2	2163.5454267050104	2164.0537812442244	2174.1402101449294	2171.931350484952	2170.341202467938	2155.714376777042	2180.0570834400633	2179.930085159162	2149.9428167539995	2159.1986207702694
Q5TI65;A0A087WVZ0;Q9Y5U8	2332.0032527817884	2348.6971139969364	2305.641045216856	2365.0396383939183	2363.0638136734237	2212.0167043451916	2206.261836406226	2213.531601491728	2204.1516096007585	2222.62067285798
Q96AY4;A0A087WW06	2362.6109325744264	2334.5936023520485	2324.973310321406	2342.488584757235	2329.876873446963	2292.545355656617	2273.269962422376	2388.793339405594	2283.7157973196	2287.78627189167
A0A087WW07;P35225	2355.678824641368	2366.485801525856	2358.011019723566	2367.0260710540647	2381.7371917323057	2227.733907958899	2268.28955410884	2248.090305884797	2262.7084029063108	2232.710936815099
A0A087WW14	2616.815186009502	2643.521652058782	2630.305153014617	2625.4398608987813	2615.6176738724726	2578.2939322301695	2546.389932726365	2645.444897552315	2620.219050960584	2677.9151724553985
Q96GU1;A0A087WW37;Q96GU1-2;Q5JUL1	2252.6481192696897	2233.6484465814597	2230.7492217310705	2219.67786867776	2238.46457326605	2156.9027845518085	2173.8860130519242	2219.803847765142	2191.881675543695	2222.026042292468
P55198;A0A087WW39	2626.43070260696	2633.0923185598253	2660.317745880271	2637.144131681381	2634.545732315872	2614.0166162737814	2612.4864483567803	2601.726235254115	2632.726795349763	2640.9564437032277
