Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
A0A087WSY6	7.735970318018289	7.741682241057242	7.7454951207554394	7.74339256503652	7.733485095504705	7.713233490679237	7.715715532001889	7.704078988568277	7.711081977088103	7.690775834816981
A0A087WT03	7.724225506282403	7.736450090022027	7.727058180763837	7.729966657358527	7.7264796610558415	7.707032706371826	7.702914851827242	7.699512068618061	7.693484744310177	7.7053903953290845
P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1	8.047982124498011	8.048115839982264	8.047197479132052	8.045514053154879	8.04708950452898	8.035646040424835	8.033060999343945	8.035230150755924	8.036717516975118	8.035589851572198
Q9NV06;A0A087WT20	7.972930277696607	7.974469741258559	7.9731384382891655	7.9748491242969335	7.969571433310837	7.977378056058026	7.983332594811107	7.982921698285715	7.983205110301835	7.9809349997966965
Q8N5I9;A0A087WT30	7.806043050078294	7.809982262813177	7.803774033264574	7.792216840742664	7.79985890465588	7.841061814662638	7.830962166235134	7.840247974488416	7.832951904691606	7.837114618926479
A0A087WT39;V9GYI1	7.897922553043005	7.904103311037783	7.894877104321047	7.89939290178158	7.88446348256058	7.757021581806606	7.798091822088169	7.77221609707691	7.790456319660199	7.770065490661969
Q9NQ66;A0A087WT80;A0A087WW73;Q9NQ66-2;A0A0D9SF51;A0A0D9SG17;H0YCJ2	7.689139452223171	7.687068910627721	7.700060212119052	7.691614015190342	7.69729867056527	7.692639680550242	7.691727051041434	7.68686923981437	7.689944738815816	7.697381851009463
Q9H9V9;A0A087WT84;Q9H9V9-2	7.734957666801499	7.733133970848138	7.737635859062882	7.7305228784589834	7.7353647318432674	7.721142866289972	7.711452186324161	7.718999874071157	7.718855908703559	7.707889206539158
P08123;A0A087WTA8	7.716249967863986	7.710197308961975	7.712320916752699	7.716133486285521	7.722256901715089	7.726163898365804	7.725532594264835	7.729952239381676	7.7304908205050396	7.710033362481057
A0A087WTJ2;Q96F15;Q96F15-2	8.043146765109896	8.046124513381303	8.039018384722072	8.047029736763266	8.039328350259233	7.872015942056236	7.888327769501621	7.887285939807571	7.888582887978494	7.8814164900748676
A0A087WTM7	7.833453653514356	7.845425181248128	7.854338246020136	7.854514821480567	7.842705045483809	7.77853137376075	7.778493059630291	7.78337996254773	7.778219033665416	7.785230619132602
Q96A57;Q5JWB9;A0A087WTT2;Q96A57-2	7.832738650851013	7.825216433410817	7.81883573661258	7.838652947473882	7.8312165739115365	7.880740732479565	7.881975154523	7.887987618175823	7.887077632146975	7.892559992734744
Q8TCU4;A0A087WTU9;A0A087WZY3;Q8TCU4-2	7.88927477082741	7.885626100219129	7.892978806067774	7.886276468945767	7.8959072800248284	7.896189508614847	7.898768119413515	7.903996164343161	7.906229004579746	7.901557684017088
A0A087WTW0;Q96T88;A0A087WVR3;Q96T88-2;A0A087WWG9	7.787297778406855	7.795016499991614	7.786705325180983	7.795033894653484	7.794265861952654	7.8044273836802684	7.824168110733556	7.830047139113427	7.84126872205566	7.827119205970042
Q9UKL3;A0A087WTW5	7.815660710509814	7.814937975054211	7.819080409922485	7.819183241970462	7.840215665392787	7.782441223658584	7.7541656912116075	7.792158709455518	7.780042718457137	7.790437837774682
Q92504;A0A087WTX2	7.8114175752978365	7.82439328683924	7.81136471236175	7.816865271378468	7.822416124708806	7.902614521425371	7.908573351275103	7.90857649065051	7.912736652671315	7.911622721900185
A0A087WTX5	7.772385943949436	7.791510389197588	7.7797876419886585	7.780493474652154	7.785972532751506	7.8603079331091745	7.860583597818791	7.849323324195573	7.842204127741061	7.846933128313979
Q96RQ1;A0A087WU02;H0YI50;H0YI58;F8VPA6	7.891535589663565	7.894257305735298	7.885774737333631	7.882623063850365	7.892688285250232	7.766090594806162	7.784882580266844	7.796046016472821	7.80236688823491	7.8118083070975315
Q5TGZ0;A0A087WU07;Q5TGZ0-2;R4GNA1	7.935052166481885	7.93811965035595	7.938427884973521	7.93516722738034	7.932000109366593	7.983176520573372	7.995872899235855	7.987342964942444	7.989973176725712	7.9971257765894315
O75626;A0A087WU16;O75626-2;O75626-3	7.722296437073778	7.715044408590585	7.711948550690817	7.7169233453978885	7.716661998276274	7.705432026143523	7.6893285966242475	7.700376440072835	7.682479090248908	7.697717791539462
A0A087WU28;A0A0B4J2C1	7.692234577323525	7.685788749251878	7.690626913217723	7.695927689081418	7.69875022976565	7.702015316373781	7.700224478026592	7.699104087186403	7.70459143701786	7.70326000570561
P02724;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-3;P02724-2	7.685201863362954	7.689475378192994	7.6904781665167885	7.685842677011328	7.691092648619692	7.711466385755745	7.713821803335042	7.707938421783732	7.710428586935531	7.7060833207356865
Q9H0U3;A0A087WU53	8.00035368575527	8.002313249851488	7.999635976198083	8.001228182287328	8.003071283123576	7.963088007709779	7.964629221273029	7.963954058542908	7.962443372283541	7.959632885227482
A0A087WU91;A0A0A0MS15	7.772125469624947	7.772760175019093	7.777414872353187	7.753459890564845	7.786093867822345	7.745949926074935	7.7631890365162395	7.757621066099141	7.757224431426737	7.766340905600397
Q8WYA6;A0A087WUB9;Q8WYA6-4;Q8WYA6-3;Q8WYA6-2	8.027366765502242	8.029764849782934	8.027808687664951	8.028955018796704	8.027404504383178	8.031271293346377	8.033179409504763	8.033330039995047	8.034170412499885	8.032833808322659
Q15005;A0A087WUC6;E9PL01;E9PI68	8.054968353136086	8.05615091796964	8.054078000281159	8.052869641687128	8.055224423655607	8.058273359735086	8.062073466341932	8.062295146743432	8.062580316195294	8.06368400265561
A0A087WUD1	7.960712648454833	7.961323489496312	7.960225934965513	7.962041139579445	7.959202590122242	7.977409721087725	7.976536594860517	7.977243141836424	7.975603573093056	7.975576555108541
Q9NRP0;A0A087WUD3;Q9NRP0-2	7.969678669728552	7.973046355753117	7.9725615538264405	7.9721763016401255	7.970813113504244	7.940946429570995	7.943104647864119	7.936823356290674	7.928297660653014	7.931497541994404
P28715;A0A087WUH0	7.946857731314152	7.9480759114328885	7.946804742914418	7.949638093838885	7.946150475863947	7.947284499233939	7.952425997000151	7.949805442767083	7.9498538213030026	7.948278006992951
Q7Z4K8;F5GYK0;Q5VT61;A0A0A0MS35;A0A087WUH1;Q7Z4K8-5;Q7Z4K8-2;Q7Z4K8-4;Q7Z4K8-3	7.726384429205498	7.731330267760175	7.727878127702681	7.728309456308187	7.725989885847632	7.7221800154814515	7.733000175138801	7.722663040563357	7.720804514987016	7.729391503874875
Q9Y388;A0A087WUI1	7.917092718787087	7.90908424196532	7.90701264540933	7.915065425007375	7.902823213304701	7.901310272464925	7.902360261306686	7.904795250665495	7.90441831050873	7.904010346230931
Q15661;P20231;J3QTS8;A0A087WUI4;A0A087X1U0;Q15661-2;A0A0C4DGM1	7.655838197785618	7.647695672636781	7.658975548339045	7.651238116243158	7.666375560252609	7.702219431932769	7.696580542993247	7.687649985097875	7.677276072501909	7.690507227955282
P40305;G3V4U3;Q9H4B1;A0A087WV79;A0A087WUJ8;A0A087WZR1;A8K0H0;A0A087X174	7.702398082857563	7.6951261331349	7.701724330346714	7.689326137614192	7.700718827652345	7.688589797010405	7.683372602091232	7.691217668792797	7.690821494480616	7.682706850271705
O14979;A0A087WUK2	8.08448395450812	8.085675634243522	8.0855872452753	8.08644806224255	8.083611458579739	8.096234676562597	8.09711235824944	8.096879663391205	8.095626132867729	8.096125763661075
Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2	8.056574417992726	8.05562278223529	8.056741560230666	8.05616248465807	8.057650208973604	8.071078150908399	8.067827622647	8.068501790676736	8.068559819217377	8.067087793169934
A0A087WUL2	7.743126285170803	7.731285147095927	7.736021134497806	7.734218857459317	7.7428566903320375	7.728761492487962	7.711357753495728	7.726988551202317	7.727955109806051	7.743284206616274
A0A087WUM0;P57105	7.771100710276747	7.779827836481874	7.7799986714203175	7.785574798552239	7.776316237719499	7.735148392761418	7.748814633882745	7.735554324830927	7.741370379943632	7.735434984905248
P07203;A0A087WUQ6	8.083297221196286	8.081677785943995	8.08508156988321	8.081615255713261	8.084460613368888	8.104016379402148	8.097903039213021	8.097415213707857	8.097432090637788	8.095171694468815
P62847;E7ETK0;A0A087WUS0;P62847-2;P62847-3;P62847-4	8.077539311839601	8.074460582364635	8.075838659449056	8.06998114899528	8.078593812204161	8.087258734947946	8.086630367363563	8.087617845157967	8.08675207156824	8.08433710555561
A0A087WUS7;P01880	7.698307367370515	7.693121885208388	7.6931878389699335	7.697528053179397	7.695641461928668	7.715427997560658	7.7121770751599055	7.718324654424733	7.718028958704545	7.712251299515319
O60841;A0A087WUT6	8.058093882744481	8.057573747054356	8.058392845229646	8.057037096473504	8.057989025047553	8.058536928093542	8.060435451780895	8.06117694543916	8.061617513859918	8.060596640824622
P47974;A0A087WUU9	7.895403491346552	7.895009696083478	7.889785820557579	7.892953462190664	7.899772488369771	7.814361189902837	7.8245466502072984	7.818952061981339	7.833402843281745	7.815024908350451
A0A087WUW5	7.70199249387494	7.6885743899050185	7.693745204290472	7.69157317231298	7.700266218975899	7.707447152531358	7.702002439907215	7.708719707982865	7.712175227151824	7.70491668483377
Q9NXU5;A0A087WUW9;A0A0B4J222	7.818105047620955	7.820520885949836	7.816765415019415	7.823383786543569	7.827522554118344	7.761206323571178	7.780322503084359	7.768622040424148	7.781370002484228	7.77559863148456
Q16760-2;A0A087WUZ9;Q16760;H7BZR7	7.693039281640346	7.690349642681139	7.690719056130088	7.6943850873838056	7.6918444687845104	7.683904078436647	7.693801772676991	7.683207270169879	7.683226665351142	7.694306030655283
Q99417;A0A087WV05	7.993164233092318	7.992806085210819	7.992752799242202	7.9890165403217654	7.993324798106801	7.994335233455142	7.992136689536813	7.991598243839324	7.990854903854127	7.994412249565618
Q9NP08;F1T0J4;A0A087WV14	7.723156640901286	7.713959272663631	7.71575980623418	7.720096874525631	7.70069958026997	7.6872318034234555	7.69517230104709	7.693237813588639	7.694329710174443	7.701208542263121
A0A0A0MR14;A0A0A0MRF2;A0A087X1R2;A0A087X0P3;A0A087WV17;Q8IYS5-6;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5;Q8IYS5-7	7.757812094066688	7.761058429224148	7.752727400291273	7.7592876079782975	7.7558535160168915	7.706058074296345	7.71528039422393	7.710130110424687	7.7143343764986	7.709335516653704
P02810;A0A087WYF5;A0A0A0MT31;A0A087WYT0;A0A087WV42;A0A087WZY1	7.698138257742014	7.702837929940298	7.703281103751301	7.7040273065786335	7.702666073516587	7.691334288397076	7.708062197382491	7.694801218630265	7.703256099328001	7.7046050728408435
A0A087WV47;P01857;A0A0A0MS07	8.120852295139056	8.12629935952158	8.123750911833131	8.124417033975314	8.121158716742418	8.066753580902937	8.068428066892483	8.07097628753154	8.069659969308072	8.06847889569473
P46013;A0A087WV66	7.8576561418655215	7.840474694396357	7.85178506704237	7.859937585377781	7.851390195746742	7.842493420664721	7.829869456756202	7.839552208786016	7.824331654716081	7.823340921759276
O75352;J3QS48;I3L295;J3KT75;J3QW43;J3QRD5;Q9H3L2;Q1HDL3;A0A087WV81;O75352-2;I3L1D2;J3KSI4;I3L4E0;J3KTK8;J3QQZ4;I3L405;I3L261	7.998207139680506	7.996547762478857	7.999445290175815	7.997179720771418	7.996065786039211	7.978591441286472	7.984799880863462	7.9818372187906865	7.982073470472195	7.980432346770843
P62341;A0A087WVA1;Q6IAK0	7.942205238257745	7.944600916863097	7.941385071466186	7.940073162983956	7.940259852054517	7.9159474535240815	7.921526983665745	7.923839343452382	7.920131083596155	7.919745042883483
A0A087WVD1	7.724649081951175	7.714670010007098	7.721117409285618	7.723566147677865	7.716372524373946	7.689353985527446	7.701236258958616	7.703233635792667	7.720815912519471	7.714004713066392
Q9NZM3;A0A087WVF7;Q9NZM3-2;Q9NZM3-4;Q9NZM3-3	8.016666682942079	8.017725550767622	8.01862020943548	8.015651859136169	8.018421647545049	8.033808454809511	8.036377754390823	8.03553903397324	8.036214118239615	8.036100572570211
O60238;H0YBC7;A0A087WVL5;O60238-2	7.814251058756604	7.808373670070789	7.813855297152233	7.81684883001933	7.816595160756381	7.730003803848806	7.709344543487729	7.728926753090038	7.719853643553157	7.720775393484547
A0A087WVM2;Q8N6Q3;Q8N6Q3-2	7.733676906502407	7.722797620533998	7.7307969434885555	7.735215450556386	7.7380203851631295	7.703144373009044	7.699559575052342	7.70144470712648	7.702288707737108	7.704722214999238
P0C024;H3BRQ8;A0A087WVP7;P0C024-3;P0C024-2	7.698813987562747	7.703606577193178	7.699502291264993	7.712032800960284	7.70349676128518	7.698226507190409	7.69173021523243	7.692029879266543	7.697394812203078	7.682204851307404
Q00610;A0A087WVQ6;Q00610-2	8.174828959511041	8.17442667592463	8.175184723824053	8.174511537646534	8.17546025744669	8.176811024179218	8.177524654799766	8.177335441482468	8.177104404823597	8.17649891803686
Q9BWW4;A0A087WVT6;Q9BWW4-2;Q9BWW4-3;Q9NW25	7.779576604495928	7.770683568140208	7.7797422747626195	7.782633787938778	7.772443958110125	7.697443320213323	7.701196198680462	7.701413144721824	7.696089515151179	7.692137530022538
O00512;A0A087WVU5	7.755420880133225	7.75066301887764	7.753468883786612	7.752565991039196	7.755200738117841	7.7528510536634965	7.7484428697502015	7.75333127232022	7.7527091700980355	7.756869113065926
A0A087WVW2	7.677072085634109	7.684677283289574	7.684309904185491	7.683637229340351	7.688696477882149	7.685955084965409	7.6883614065813735	7.6840622438946475	7.681214257013724	7.681077245653447
Q5TI65;A0A087WVZ0;Q9Y5U8	7.773830459192948	7.759553942662221	7.764532170997043	7.761196232497076	7.767909077548237	7.707747001860959	7.7075433035251795	7.709085561866091	7.700907666260361	7.702721516528917
Q96AY4;A0A087WW06	7.763366329043406	7.755932538960545	7.760681802775289	7.744081995200083	7.750972841702014	7.73948394300734	7.72017988104649	7.745703515032158	7.714842461236703	7.753992507420789
A0A087WW07;P35225	7.763685708927287	7.753372682465512	7.76107164579543	7.762246492744549	7.756085640377602	7.716815052052924	7.708418273977539	7.717080486845725	7.720050399309265	7.7205828652288115
A0A087WW14	7.876144887282566	7.869772820191581	7.86819475298293	7.869602936161305	7.883908257224042	7.874399154322914	7.83821562129923	7.868817829261895	7.863382501764414	7.857742228296218
Q96GU1;A0A087WW37;Q96GU1-2;Q5JUL1	7.709115033746862	7.716073765976705	7.707038542442599	7.7090620103974885	7.710634510800066	7.702669254166315	7.6734471918625085	7.69386446528743	7.683108321641551	7.68094014495512
P55198;A0A087WW39	7.877465434183267	7.880648300462334	7.874079190481134	7.882061810482607	7.882360085700997	7.877572907832673	7.872736319086974	7.874728988528395	7.876543724726807	7.869161395125363
A0A087WW58;Q9C0D9	7.794177640779519	7.798035308821487	7.799426413604516	7.804233424157419	7.799503377080033	7.7930179139128	7.793249439398056	7.792820418020798	7.787943763656742	7.78668367131565
Q14114;Q14114-2;A0A087WW84;Q14114-4;Q14114-3;H0YEV6;E9PP15	7.704064304525649	7.697600488194682	7.70175171841732	7.699869761480023	7.697773282965189	7.670946290371286	7.666204992927224	7.6761579512862665	7.665081006146915	7.677933599326262
A0A087WW89;A0A0B4J1Y9	7.9420198962391115	7.952454849067814	7.953324264938582	7.957299962644338	7.943329163309545	7.952499425520752	7.956747138495505	7.954656778125095	7.9585180696984406	7.9619223419452
A0A087WWB6	7.798517377873255	7.80629418717011	7.805587663038744	7.813240546606799	7.804505639099373	7.9266189450998965	7.918778658056011	7.918028929237351	7.919684886017898	7.923653858329781
A0A087WWC9;A0A087WXC3;A0A087WWU7;A0A087WYN7;A0A087WWT5;A0A087WX49;B9A064;A0A0B4J231;A0A087WU42;A0A087X2A1;A0A075B6K8;P0CG04	8.084918404284402	8.090864931722564	8.089838234130763	8.09242280882069	8.085483076916761	8.087474656013029	8.084117203655307	8.085150067137935	8.083872423818663	8.085132928147765
