Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
Q96RQ1;A0A087WU02;H0YI50;H0YI58;F8VPA6	2635.564176335678	2629.5240484960937	2635.951697958173	2636.304001904236	2638.6098255470924	2358.9085886204944	2359.992580489861	2340.7017444018547	2338.0533186205203	2341.122658533459
Q5TGZ0;A0A087WU07;Q5TGZ0-2;R4GNA1	2800.5036149021025	2801.1977219405794	2790.9858253482244	2796.822409121326	2801.4030252403504	2890.72953172948	2888.368298589816	2891.0380543011092	2889.4418740738993	2890.468690659516
O75626;A0A087WU16;O75626-2;O75626-3	2240.67150522591	2240.451437368877	2240.3573454551743	2240.688005994876	2240.8735545906948	2226.4011141659857	2226.2729067917317	2225.409845258198	2225.155104434872	2225.354918518154
A0A087WU28;A0A0B4J2C1	2196.2267723729624	2196.0776807076645	2196.030724337349	2196.3122745123665	2196.3898850907613	2182.755875602782	2182.6192990159702	2181.929090107431	2181.704888201518	2181.8617278559955
P02724;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-3;P02724-2	2191.2702628658076	2192.457354786903	2191.0306771716805	2190.8936868211017	2190.622444777554	2255.859000473734	2255.740997376224	2259.800731038674	2260.4253245423056	2259.786366322132
Q9H0U3;A0A087WU53	2994.1850318079014	2992.663279648086	2995.6023135069186	2994.8611972331837	2994.773626860245	2916.9532812129237	2917.5467922211515	2912.6407909402838	2912.247345130921	2912.8245269069535
A0A087WU91;A0A0A0MS15	2433.8533238579275	2432.266826245942	2432.98404568285	2432.930664232329	2434.468118474674	2407.919763922377	2408.5664353712195	2404.6990201587123	2404.4141720474536	2405.098397324528
Q8WYA6;A0A087WUB9;Q8WYA6-4;Q8WYA6-3;Q8WYA6-2	3070.6784721193494	3070.719614080837	3067.990113930123	3069.7033102271325	3071.032624014962	3086.4388134000137	3085.758283384346	3085.941948938925	3085.3811896021434	3085.7687793049804
Q15005;A0A087WUC6;E9PL01;E9PI68	3140.9017291250316	3141.2073238724365	3137.478600289648	3139.734265349951	3141.2643270321937	3167.0732323681427	3166.0868258841374	3166.9759505017046	3166.2960363783614	3166.6933928289877
A0A087WUD1	2883.208086426745	2884.342684855793	2884.2800386035624	2883.3622564449693	2882.4258074920044	2935.8143545156386	2935.9927387691437	2939.779568965255	2940.6211619371506	2939.828132240735
Q9NRP0;A0A087WUD3;Q9NRP0-2	2889.692557790473	2887.6330641461022	2888.9754731520607	2889.672323828887	2890.863910097654	2797.8840487826646	2798.0137429691413	2791.3999139871135	2790.2861452922853	2791.4739163796303
P28715;A0A087WUH0	2844.7649822910944	2844.368177280315	2841.841801050752	2843.553418450113	2845.2950098587216	2852.4449155240313	2851.931197317678	2851.0218471665075	2850.3702606344186	2850.9517323440286
Q7Z4K8;F5GYK0;Q5VT61;A0A0A0MS35;A0A087WUH1;Q7Z4K8-5;Q7Z4K8-2;Q7Z4K8-4;Q7Z4K8-3	2287.699129036633	2286.4580503038324	2290.225721879458	2288.3913624689017	2287.8395048098637	2236.9218672783454	2238.029408113035	2234.5475798126686	2234.8088554547166	2234.9463878702354
Q9Y388;A0A087WUI1	2742.124033522955	2742.0010455585134	2743.3526915769826	2742.8039764929326	2742.109370781232	2717.992727037111	2718.143868112082	2717.382293826951	2717.4102487257796	2717.365874540814
Q15661;P20231;J3QTS8;A0A087WUI4;A0A087X1U0;Q15661-2;A0A0C4DGM1	2097.5972517283813	2097.776650518323	2094.271103707591	2096.2275091640745	2097.906495663365	2131.131674775984	2130.3875774444714	2131.2568939406274	2130.7429861210962	2131.1030207433814
P40305;G3V4U3;Q9H4B1;A0A087WV79;A0A087WUJ8;A0A087WZR1;A8K0H0;A0A087X174	2196.9190609959082	2199.0274055877217	2199.293862816128	2197.646438100503	2195.5386235701903	2276.221102516564	2276.4094827695376	2282.972584495572	2284.374094626919	2282.9487254407727
O14979;A0A087WUK2	3253.462093009936	3253.640219131488	3247.2543933624643	3251.072119334079	3254.182805540657	3300.7100921616397	3299.227774827163	3300.117515067821	3298.965436749226	3299.771628796057
Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2	3160.134518457977	3160.8386545892727	3158.726446611511	3159.536638204144	3159.961619877174	3200.480177520209	3200.0274899229835	3202.3326611807165	3202.363334430776	3202.206012799007
A0A087WUL2	2296.4306995489133	2294.7834760544856	2300.8727813524265	2298.1592318467356	2296.6393979223353	2200.7348322697153	2202.148609887651	2196.8643694954453	2197.108693057491	2197.27224150421
A0A087WUM0;P57105	2358.0750608611183	2355.5032555048074	2356.173335683917	2357.510995548543	2359.604871367595	2258.172620530457	2258.220877664349	2250.2515404492906	2248.7857337707624	2250.3603191257353
P07203;A0A087WUQ6	3230.2117460638824	3231.519652886989	3231.9859254299017	3230.5189517020813	3229.207590316453	3291.611541813442	3292.0035110616964	3296.458485196217	3297.5973001131692	3296.5783478789385
P62847;E7ETK0;A0A087WUS0;P62847-2;P62847-3;P62847-4	3177.9704274452865	3177.322504513176	3162.98155053066	3172.297828106924	3180.260130506547	3243.520046920073	3240.1240765335133	3238.844539663128	3235.582404932412	3238.0841913476133
A0A087WUS7;P01880	2192.216892922315	2194.0059625936005	2190.6290444790648	2191.6934982218436	2191.615770478004	2269.368161241764	2268.4978819365	2273.889391525606	2274.172014321222	2273.5671207556384
O60841;A0A087WUT6	3150.643577523796	3150.4986142684947	3146.2303033656335	3148.9479937817528	3151.2855290211733	3173.159946647575	3172.1690074842227	3171.970581559468	3171.047652257243	3171.7532194014266
P47974;A0A087WUU9	2702.8819148055236	2699.349032942303	2703.6049933046806	2703.788383404813	2704.7172690888365	2522.47098363419	2522.9968246298304	2511.2502525715404	2509.569899354538	2511.3932796345002
A0A087WUW5	2176.2352419681674	2178.3755649221102	2175.5293878153107	2175.8269306474326	2175.260159934231	2273.9820843126063	2273.408695926442	2280.1642472497383	2280.932277876997	2279.9519679081777
Q9NXU5;A0A087WUW9;A0A0B4J222	2502.5867392494365	2500.043501446051	2505.093376574718	2503.811204062058	2503.569826885315	2370.373032945295	2371.3643153736543	2363.0937656996853	2362.4298861893353	2363.389202674213
Q16760-2;A0A087WUZ9;Q16760;H7BZR7	2179.2016609623206	2178.0166024893438	2180.4855644156482	2179.8594953309425	2179.662575409183	2114.5235483055562	2114.978622254737	2111.052611423049	2110.731494625424	2111.17685638905
Q99417;A0A087WV05	2946.6533287245056	2945.853927940235	2943.650416350607	2945.558769873612	2947.445390237776	2930.67719373688	2930.1256659828227	2927.7695128480414	2926.8330128823845	2927.6723662931113
Q9NP08;F1T0J4;A0A087WV14	2240.3643220375925	2240.614398282375	2249.062038977907	2243.76214192674	2239.1394603676	2191.5048552294315	2193.4220604140405	2193.6183402436654	2195.378570364129	2194.024996739996
A0A0A0MR14;A0A0A0MRF2;A0A087X1R2;A0A087X0P3;A0A087WV17;Q8IYS5-6;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5;Q8IYS5-7	2321.901389366494	2322.180483391837	2333.8239392675578	2326.4409071307696	2320.202995821024	2258.8041970370814	2261.5409521646848	2261.798360080842	2264.2831092879774	2262.4168744064473
P02810;A0A087WYF5;A0A0A0MT31;A0A087WYT0;A0A087WV42;A0A087WZY1	2217.315237126847	2215.9049848048303	2218.2357139161086	2217.51783372629	2217.7974839022663	2163.130129235197	2163.8045165731287	2159.700269416413	2159.479239601748	2159.9746230078426
A0A087WV47;P01857;A0A0A0MS07	3417.353056596916	3413.024578458577	3420.4275429339114	3418.808811457403	3419.1097937805794	3209.255457677451	3210.8001345269067	3197.0519463388223	3195.8252746374887	3197.569642024786
P46013;A0A087WV66	2578.3934517993794	2577.1278785339673	2579.976407562503	2579.614735545843	2579.0412274449386	2484.149420798639	2484.339118802639	2479.4608281488186	2478.8056608843494	2479.4047068334007
O75352;J3QS48;I3L295;J3KT75;J3QW43;J3QRD5;Q9H3L2;Q1HDL3;A0A087WV81;O75352-2;I3L1D2;J3KSI4;I3L4E0;J3KTK8;J3QQZ4;I3L405;I3L261	2963.533185378651	2962.7354897120526	2964.2246463112456	2963.5932925454076	2963.7334882844875	2938.327013497823	2938.843074588819	2936.6972451128527	2936.70305445532	2936.916393656183
P62341;A0A087WVA1;Q6IAK0	2812.5305986172566	2811.2704748753845	2809.061016659548	2811.293722811736	2813.616077591877	2779.0776207942354	2778.499810591054	2774.71191833689	2773.4822451664377	2774.6243307413306
A0A087WVD1	2252.687021056974	2252.5008612271886	2257.2986909783313	2255.0860942228487	2252.438010899763	2181.4804796605854	2182.10206154717	2180.316640007756	2180.6478669468806	2180.2944109941955
Q9NZM3;A0A087WVF7;Q9NZM3-2;Q9NZM3-4;Q9NZM3-3	3020.5634968978507	3021.6483490349115	3017.452169723368	3019.3381130108646	3020.44366758452	3085.629953239655	3084.667976749999	3088.182379049646	3087.9975071526887	3087.911061781855
O60238;H0YBC7;A0A087WVL5;O60238-2	2480.2869956001564	2476.8543837435254	2482.307368114039	2481.385904425374	2481.778375942809	2312.2260436416313	2313.2709648879895	2302.2294358983495	2301.089439514126	2302.569882032602
A0A087WVM2;Q8N6Q3;Q8N6Q3-2	2274.154366571705	2274.45513593126	2289.1809173161264	2279.8506826935254	2272.027361188698	2193.951175343178	2197.4325589225364	2197.640610226375	2200.7735663489952	2198.4372703670965
P0C024;H3BRQ8;A0A087WVP7;P0C024-3;P0C024-2	2190.4568254409282	2192.04713573085	2190.827249748269	2191.171505420285	2189.898236572284	2220.633263556094	2219.882589523736	2223.8141151090636	2224.0153590833606	2223.3953887461466
Q00610;A0A087WVQ6;Q00610-2	3552.297406700863	3552.828552175948	3552.3308271264077	3552.4275471834785	3552.0916627796664	3566.976836995353	3566.763481759218	3568.1953306770515	3568.3045364101504	3568.084481813445
Q9BWW4;A0A087WVT6;Q9BWW4-2;Q9BWW4-3;Q9NW25	2400.8165061018676	2397.7236405260514	2399.0066966405834	2400.3829768767146	2402.619972214873	2274.2638334297562	2274.3842453943266	2264.6793752205217	2262.9608105158422	2264.807325589008
O00512;A0A087WVU5	2333.6952370183544	2332.1463414870213	2328.915677243316	2331.588391198699	2334.93367882739	2317.043212790771	2316.5203819042986	2312.4916368718905	2311.193345108542	2312.5344984876597
A0A087WVW2	2182.0088067512215	2181.602539463866	2182.9346523049644	2182.4395870264466	2182.1115040193863	2155.702741404705	2155.956927324427	2154.5555956896924	2154.5260492562957	2154.6153514200737
Q5TI65;A0A087WVZ0;Q9Y5U8	2318.770216058514	2316.4266943480375	2321.846583040184	2319.8785768687235	2319.4448442747916	2209.139840589712	2210.4799303560826	2203.3013230441247	2203.095002652483	2203.757917802198
Q96AY4;A0A087WW06	2401.8265385700993	2399.567331601272	2402.0698838314056	2402.1496545037153	2402.9565193404633	2297.248942925227	2297.670479831174	2290.436432877661	2289.4582572602767	2290.59514487074
A0A087WW07;P35225	2273.964306311258	2272.367784339589	2275.115576803778	2275.0021313575835	2274.8169008650957	2170.1899417180052	2170.3732275729617	2164.5398307480905	2163.6908171255177	2164.5056707563817
A0A087WW14	2634.0588663626427	2634.93622449726	2629.404116066851	2632.119474874653	2634.186833207327	2707.3067157541336	2706.131717537904	2709.2866151160943	2708.8185935025763	2709.012035462602
Q96GU1;A0A087WW37;Q96GU1-2;Q5JUL1	2281.3665362046313	2280.5289561714135	2283.9592566144647	2281.948539062672	2281.2512435729336	2253.715453341251	2254.847941689156	2252.797916025395	2253.3320505541355	2253.217447864747
P55198;A0A087WW39	2655.9497002864305	2654.471702451269	2645.226755465958	2652.169997560787	2658.182738074466	2647.039620917502	2644.63553526111	2640.2076214861277	2637.271269770997	2639.6489828668264
A0A087WW58;Q9C0D9	2421.82676039069	2422.139753159674	2421.372882029063	2421.73697784194	2421.7735466888566	2432.6738812129984	2432.425833458104	2433.2717355735986	2433.23031424989	2433.1742862371993
