Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
A0A075B6J3	312.65080852124316	313.14917092122136	312.3447091099999	313.3189375586473	312.4790791007325	311.6892708009079	311.6998846629471	312.88462223630194	312.09242963187324	311.7113616393857
A0A075B6J4	326.35697454886184	324.5840856800737	324.9668953962698	324.9588857785303	326.36879126327887	333.9775744332143	333.6989490014317	333.1233563258406	334.0896620434035	334.09310303116223
A0A075B6J5;P01705	313.3154535435601	313.31098622306877	313.3224221734167	313.3696582672777	314.05867775893313	313.1164635822908	312.96629853184277	314.29677983881646	312.45851597657605	312.9543728976719
A0A075B6J7	318.5158987286043	318.26122878931017	318.7036571943051	318.3653352645075	318.9682158909394	323.8033643572406	323.813360470856	328.08969849629995	325.6803660248254	325.52166523214055
A0A075B6J8	318.6536532432454	318.4436025016861	318.9843089934299	318.3482221957999	319.65107506053744	330.72069726198384	329.5991647949506	329.8967557883867	330.46225494200166	331.7732954364553
A0A075B6J9	313.15948050987345	313.6010590777124	313.36488296683405	313.3951765023463	313.7550753615715	313.0546860110123	313.4307866385414	312.7438081704321	313.94070281364554	313.3306070630028
A0A075B6K1	315.15979811228664	313.9506859121656	314.08217674070056	314.1906955734558	314.18068088021266	318.85099268181267	320.17301833426785	322.2098722380373	321.5468801153833	321.0676741503893
A0A075B6K4	322.3614948399673	320.8196325145832	321.8469417893806	321.6044161485118	321.432325888436	332.5404234268496	331.75036620221465	332.49632955288575	332.5380197647652	332.32806321111485
A0A075B6K5	324.41625681546935	323.58184832035005	323.2493933774556	322.63033190378303	324.47090464585136	330.54604310017777	329.76371262168874	331.72094022008116	330.8228894605896	331.4832133125764
A0A075B6K9;P0CG05;A0A075B6L0;P0CG06	340.9414461092767	340.63963121892823	340.90341879787843	340.6891276297881	341.1806935927241	342.48191446627766	342.30095928962186	342.7465635657079	342.10713715230236	342.66273513952694
A0A075B6L1;A0M8Q6	312.5863286157596	311.9999314262873	311.98898597889377	313.05801687049836	312.9925665882042	313.14150412455814	312.50325359712474	311.87321428395995	312.23450909975566	313.26960514478844
A0A075B6L6	316.9715141744748	316.08872617049786	314.9988936096042	316.55220450019044	316.68680856267633	313.9287806857916	314.4846129135355	314.4101783422667	315.06935784625256	314.6519900328313
A0A075B6N1	322.8635446743492	323.50926300580613	321.84575440641146	322.4971437098697	323.30724092507756	315.78027561835546	314.8594989181762	314.36654929216905	313.9396357464438	316.42828826527676
A0A075B6N2	313.68955083792537	315.1171156990986	314.4406595154502	313.2849075007179	314.03639507565146	315.58886682981495	313.93659495694067	313.6364386708112	314.2536190863267	316.7682893961919
A0A075B6Q5	313.2151470185141	312.98146940545763	312.87219620945797	312.8902348365672	312.9823650166624	317.0371941506492	316.1932846043996	317.4362616585983	316.84766632478045	318.34410073048963
A0A087X0Q4;A0A087WW87;A0A075B6R1;P01614	314.0252019298715	314.1287654181522	313.2542744749095	313.7294728624254	314.34054257560786	312.44237498831137	312.49247419647344	312.5790641974542	312.42551553150196	312.1344785173137
A0A075B6R6;A0A087WWX3;P03986	314.92382139086993	314.23787097089877	314.203568702256	315.1820807781126	314.30358824565315	312.9953105950271	313.2323123504675	312.166526891206	313.0481852395809	312.0685617818168
A0A075B6S3;P06310;A0A075B6S6	315.3467052630267	314.8703718223295	314.9796792084127	314.79084916457214	315.3816955074359	317.2864254470728	318.092269681495	317.06393781478204	318.85267642306536	318.98173156186766
A0A075B6S5	314.14463369575964	313.50668018955605	313.5732302175964	313.7548692955782	313.3062304263873	312.01573257731616	313.0556678308414	314.52289822831165	312.71997237286735	312.34105026668436
Q9C0C7;A0A075B6T1;Q9C0C7-4;Q9C0C7-2;Q9C0C7-3;Q9C0C7-5;Q9C0C7-6	319.50692395210916	319.5439655028418	319.5871441855052	318.7839058527202	319.705243680591	323.91071435339	323.3928041845968	323.5554673197483	324.75899035878535	324.91643423189345
Q9NVX7;Q9NVX7-2;A0A075B6T4	328.56270455691515	328.2821786985252	328.0232153083939	329.36840684361147	329.2847358634976	324.1966493898661	325.78555343459294	325.52925451970435	324.83750624203066	324.0180049010615
A0A075B6T6	319.07183275423705	318.36580359420157	317.84013939770955	319.9932075194723	318.28910127098163	314.5770268920273	314.05917813146874	312.9572876622562	312.8930549743364	314.0490947712856
A0A075B6T7	315.0006889488104	315.926215610297	314.921777688757	315.8727124786939	315.90534113327	312.8651034266003	313.1358402514641	312.90149654356327	313.33018571383656	311.9781225679176
A0A075B6V5	313.86846208418683	313.9242160517013	313.69804217108606	314.45672451831814	313.6504952764925	313.7758945678526	312.92789624794983	313.29201623366174	312.55245846222357	314.4427206764477
A0A075B6W5	314.6857919650484	315.5926314625143	315.1203360949297	315.2504853359757	314.85220814512894	312.7519892939466	312.05164183755653	312.436552349637	311.99934418869674	314.20845752713126
A0A075B6Y5	317.28842059860807	316.88239452193034	317.06466315542286	316.37090996070947	317.22778032524957	313.00284312618317	313.32481981460796	314.2263459501747	312.679497567176	312.3183210587372
A0A075B738	317.79301968752105	318.3332534253526	316.90553788573845	319.03061015358844	318.1893575014393	319.0277247537847	318.0217128595726	319.56542200438804	318.2067949442283	317.25914213078187
P82921;A0A075B746	330.9856775581852	330.9088866117762	330.34284468552966	331.7670717228402	331.0673079726756	331.9121128698992	331.7978431195354	332.1741386911365	331.63917605483454	331.16330106886187
A0A087WVF8;A0A087WX83;A0A075B749;Q5VU43-3	332.96230420890873	332.9098510433814	333.024504230709	333.73434745606096	333.07579272211575	334.35682896837716	334.17011247690294	333.75028146920477	333.9899358158382	334.52918461314175
O00623;A0A075B773;K7ELY8	314.61694708554865	315.13862766423983	315.0312857861029	315.1510649352627	314.6982263610375	316.0295420846257	316.4634962694737	315.1600090906413	316.90374253147894	315.43716050080656
A0A075B7B8	320.2285558353933	320.2279216378645	321.0039635229931	319.8697867271903	321.10787820478896	315.0638690803482	315.4289962969836	314.9987683591758	315.14102475955144	316.48519019799016
A0A075B7D0	312.62201576876737	312.7149046540959	313.11619375560997	312.2098120779538	313.1888427087957	313.66463163834715	313.69454532616726	313.9448458895277	313.46563065111917	313.3752525536725
A0A075B7D8	314.69374257692726	314.3608320571245	314.6444738527128	314.9506903505892	314.6997587412332	316.3361051243865	315.26180502125317	313.4465311211588	314.1926526289991	316.07730111329084
A8CG34;A0A075B7F8;A0A087WY75;A8CG34-2	336.52087656539396	336.35483363682994	336.4017252560001	336.5027723778615	336.70967803310833	336.4492659053713	336.4867050194408	336.8568586914225	336.63190203332584	335.7672219148896
A0A087WSV0;Q9HB09;Q9HB09-3;I6LJZ7	321.2828344031947	322.863771131491	321.84639673389086	322.8835312875221	320.5936496279929	314.70672999429644	316.37602727570203	318.07141355152044	315.62163904483276	314.0112900203531
V9HW75;A0A087WSV8;P80303;P80303-2;Q2L696;E9PKG6	343.17015334435075	343.1788729051463	342.9596058707303	343.0069728623247	343.0579534815712	329.3073926632766	330.0023471458742	331.1399916449982	329.52029208693915	330.438978127458
Q16881;Q16881-3;A0A087WSW9;A0A087WSY9;Q16881-4;F8W809;E9PNQ6;Q16881-5;Q16881-2;Q16881-6;E9PIR7	348.7285103312322	348.606386202549	348.94076770636434	348.2721024099631	348.57162598581186	348.1927817279099	348.2627279165009	348.18509905918137	348.13909729518804	348.50209383351813
Q96IY4;A0A087WSY5;Q96IY4-2	331.1297682791317	331.75575208755174	330.2703659703181	332.2241296834454	332.56975193240277	335.61126958126846	333.36322467109756	333.0434925776222	332.7686670300003	335.1741600749466
A0A087WSY6	317.2989260926177	316.9754490350369	317.3162791374087	317.07791924697966	317.5442131325104	312.71214361099675	313.66439807937945	314.27281718408597	313.48234484324735	312.48180586866727
A0A087WT03	316.25320824852696	316.0584202300268	315.9258137080913	316.69424674986095	317.0223943882775	313.6305890405362	314.1618170557173	314.2055720151386	314.2934948339675	314.7208530490703
P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1	347.18803816030015	347.38167771580424	347.2301897575228	347.34313540393214	347.256794987792	346.1919608791401	346.1043193160367	345.7061359727355	346.00972858227186	346.4636422483562
Q9NV06;A0A087WT20	339.679656084822	339.70712161889037	340.1521389960867	339.74052618258037	339.92372277834824	341.0384174455085	341.0937848587454	341.30273597361315	341.0464591747761	340.4122948850293
Q8N5I9;A0A087WT30	321.9544010067944	323.8194718676063	322.6036039450158	322.6966514787359	323.3248775328926	327.52710759033175	326.8307595100815	327.11889703566794	326.7032032492018	327.76104828992567
A0A087WT39;V9GYI1	332.2680886372738	331.99739850997634	332.488301848991	331.9629162068623	332.31156309311467	318.22848391940215	320.60702929572295	320.78327771390104	320.51084435504833	318.00889134009907
Q9NQ66;A0A087WT80;A0A087WW73;Q9NQ66-2;A0A0D9SF51;A0A0D9SG17;H0YCJ2	313.27583934672447	313.5084857597934	313.01614549603244	313.41656229618286	313.67805938304764	312.10428313495345	312.0734379781925	312.73246904923343	312.5185008633603	313.6991588864172
Q9H9V9;A0A087WT84;Q9H9V9-2	317.4462566109708	316.9229834469247	317.1993003000388	316.2125623990473	317.04571675909915	313.53833271497655	314.59624328253443	314.5832289510619	313.9102958228014	313.78812145614023
P08123;A0A087WTA8	314.4629917412534	315.2783410291311	315.5872454846602	315.6723803446502	314.7605940358404	315.24507773301474	315.5722734089048	315.9592351358257	315.2785207402053	313.7767124968478
A0A087WTJ2;Q96F15;Q96F15-2	346.2890888284309	346.2847087270197	346.9257220182966	345.851967981396	346.3299743368867	330.11798694176224	331.18575535952266	332.15566162313183	330.28158257394614	330.1473940957914
A0A087WTM7	328.2253403172798	327.95224786621696	328.1753671267916	327.96899987767654	329.3226134338672	322.3890393546909	322.76247840872486	322.1745516789008	322.50081677567397	321.8131485511768
Q96A57;Q5JWB9;A0A087WTT2;Q96A57-2	324.98235887547804	326.4551916724386	325.5655731492917	326.51628224612426	325.18273743958457	332.74642775867096	331.58005467012424	331.91136466434284	332.2919020038442	332.20007466069455
Q8TCU4;A0A087WTU9;A0A087WZY3;Q8TCU4-2	332.0304396533102	331.9850438317227	331.6012151632786	332.7159372962519	332.5554558099447	333.962264114054	333.61559814029084	333.0164654518976	333.6149102751005	333.10798073425144
A0A087WTW0;Q96T88;A0A087WVR3;Q96T88-2;A0A087WWG9	321.41857923307646	322.9005853164486	322.7621484246892	322.2098134827077	322.6875560960893	326.1503743442751	325.1368747209682	326.54322361023833	325.4895835895114	323.8375968064992
Q9UKL3;A0A087WTW5	324.9202614928847	325.7897226169268	324.1996802014116	325.4848368613318	324.730469996018	324.5050162008004	323.25381093995105	320.5979703594128	321.962955010923	323.2906668528844
Q92504;A0A087WTX2	325.0304023185589	324.3243168029565	324.83671065652624	324.0052142936955	324.8818089324746	334.40073090163327	333.24488378628985	333.9120104364413	333.91641784154007	333.2982180582009
A0A087WTX5	322.47434961871966	321.1802793676987	320.97817558077173	321.0089638155031	321.80681100547656	328.3058788168705	327.5086674424097	329.10672469285623	328.23689042000467	328.903291744956
Q96RQ1;A0A087WU02;H0YI50;H0YI58;F8VPA6	331.59111747137086	331.963181337405	330.99700116265575	332.10868073044276	332.0132201501391	325.2799687172354	324.1457181203408	322.4890312073134	324.2478405417224	324.2862741622063
Q5TGZ0;A0A087WU07;Q5TGZ0-2;R4GNA1	336.3079797994326	336.23259635427604	335.940012110283	336.4196083799759	336.0086298037092	342.64828182310475	342.213740513521	341.68245889267746	342.9584352161767	342.3040320324036
O75626;A0A087WU16;O75626-2;O75626-3	315.6057724679194	315.2452241249723	315.69939442784124	314.7102993115022	315.07197552966977	314.0701460237617	313.0848261398306	314.6998859056147	312.8311695275379	314.6900766869004
A0A087WU28;A0A0B4J2C1	313.1640094347021	312.9419390512167	313.21599465624263	313.0982534147291	312.8472493896465	313.4611965433596	313.51146608733546	313.1655601086401	313.66685924023113	314.1110382035956
P02724;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-3;P02724-2	313.25609690563294	311.6499466647007	312.22469301307325	311.810049331157	312.8164164189747	313.8370225393526	313.84942198289394	314.7717054213052	314.08012565788835	313.918148492006
Q9H0U3;A0A087WU53	342.8265581316095	342.90009892382744	342.6859050783458	342.92084029047805	342.60783268925275	338.94329927438895	339.0800031657295	339.5420323540818	338.8222016683095	338.9333985718858
A0A087WU91;A0A0A0MS15	320.8616820601845	319.9448721433386	320.04540339801036	320.19680786761484	320.2200124769613	319.7986244954373	318.77463319804684	321.15498059707124	319.3108383363491	319.12901276958576
Q8WYA6;A0A087WUB9;Q8WYA6-4;Q8WYA6-3;Q8WYA6-2	345.39495297287937	345.4160497104088	345.54873606931955	345.4734071369797	345.37501790078113	345.98446078562483	346.019728984002	345.85622578942974	345.9998389249562	345.8356756073426
Q15005;A0A087WUC6;E9PL01;E9PI68	348.12152896219544	347.8561140386705	347.71406777116783	348.0458093234281	347.9403077996275	348.9908461328892	348.8127484930273	348.950313230095	348.9590256460622	348.64577742640665
A0A087WUD1	338.9943331194073	338.8781118427664	339.06117179930743	339.0661583383148	338.7381527497315	340.44208342801466	340.3269245784926	340.6517575799127	340.4538669497276	340.26995051032173
Q9NRP0;A0A087WUD3;Q9NRP0-2	340.11444195889067	340.00026066466916	339.9171358962509	339.8819999336503	339.81082318494305	335.9491820903376	336.6226635832203	337.5046623356343	336.48663373614175	335.8793926829648
P28715;A0A087WUH0	337.36037957370837	337.2794278870156	337.89186955648745	336.7898161801251	337.31571985092125	337.44261498052504	337.73997205543435	338.1058542466998	337.765712531063	337.11418208113486
Q7Z4K8;F5GYK0;Q5VT61;A0A0A0MS35;A0A087WUH1;Q7Z4K8-5;Q7Z4K8-2;Q7Z4K8-4;Q7Z4K8-3	316.594917120842	316.7618815803204	316.62874529156574	316.9612912859445	316.29201497117083	316.2899286916017	316.1968841013949	317.0628953495034	316.76361861877075	316.964321824539
Q9Y388;A0A087WUI1	333.81692745352376	333.36541583190353	333.82988509757587	334.326001809752	334.2065388581698	333.4960257928418	333.6212493277031	333.3570122889425	333.5572435181724	333.3100486508697
Q15661;P20231;J3QTS8;A0A087WUI4;A0A087X1U0;Q15661-2;A0A0C4DGM1	307.1780869884663	308.5038428139907	307.19290601319483	308.51597958066344	308.6364867846321	312.18783184144024	312.4546598858624	312.7149531932194	312.68406312200904	313.0657487067198
P40305;G3V4U3;Q9H4B1;A0A087WV79;A0A087WUJ8;A0A087WZR1;A8K0H0;A0A087X174	312.75752546386985	313.29330064380343	312.08144190576735	313.4923604459536	313.15963271906855	313.1539706936719	312.2443353212691	312.4721964469784	312.2443862786669	312.7621873308447
O14979;A0A087WUK2	350.8066505841089	350.6699038629323	351.0399269935458	350.75796841934675	350.9004186728277	352.26557666256844	352.2028756181084	352.25231748695387	352.13335410477555	352.05015011849844
Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2	348.2313959315344	348.1909144561224	348.295740016791	348.0819954992577	348.2207864997088	349.18041972834925	349.19543640657486	349.15319613899334	349.1510820451027	349.328965580661
A0A087WUL2	316.2704906248997	316.9890107810548	317.0816454574045	317.1116077691654	317.2890261696676	318.4212436023439	317.0272060485983	314.9880081934852	316.9437528868524	320.1737219350827
A0A087WUM0;P57105	320.6249664671337	320.76567426140303	320.6464308422145	321.61598870561863	320.99272565263556	316.9221749849674	318.2096319604642	317.4949822014395	317.9506172735963	316.68662068177497
P07203;A0A087WUQ6	350.69110060019784	350.7985961467883	350.70354687183567	350.5902141076616	350.7896670222651	351.75377159677345	351.9037922096456	351.86158183933725	351.86189730756865	352.0714578024248
P62847;E7ETK0;A0A087WUS0;P62847-2;P62847-3;P62847-4	349.69726459921384	350.36060498085027	349.3690898374858	350.53803736915313	349.98075826488184	350.74460932528655	350.87179106321116	351.10472138935995	350.7185517238435	350.3593999823562
A0A087WUS7;P01880	313.0909183453307	313.21636851700816	313.9705764147142	312.8107351675659	313.16339144498176	314.7245439581943	314.90013299843673	315.5328952122694	314.8172269813419	313.9979876671196
O60841;A0A087WUT6	348.21709968774985	348.3356065111249	348.34034220663324	348.22996961459626	348.3616561209675	348.578490847107	348.59603787965716	348.702778821805	348.5554037438266	348.2827678124225
P47974;A0A087WUU9	332.4122917937744	333.24054263183956	332.7217949585756	332.29311201261896	332.7740784344982	323.9920043697133	324.6683762996124	323.9994522180721	324.2987842724536	324.6512770289136
A0A087WUW5	312.7190301878389	314.2750444264042	313.01424407273504	313.7523106589525	313.5618284516264	314.961763353897	314.10172947247383	314.0106595942873	313.9534896118329	314.88126313695835
Q9NXU5;A0A087WUW9;A0A0B4J222	325.66997111861343	325.169515733242	325.5570560179674	325.16199799726087	325.54025932002924	319.9734657587897	320.151819858355	320.76091142127194	320.5253188165663	320.6643141603189
Q16760-2;A0A087WUZ9;Q16760;H7BZR7	312.75253119072556	313.8343991272991	313.3205968325659	313.24803706235224	312.5100999867534	312.86348862578495	312.85626353886545	313.4682033912825	313.28393879758795	313.38967412297995
Q99417;A0A087WV05	342.0127020934902	342.18268199341236	341.81022616052155	342.3338277565745	341.76776547755344	342.11644462888245	341.93721073994334	341.9524655280035	341.9797080059679	342.6561030867774
Q9NP08;F1T0J4;A0A087WV14	314.3698626655903	313.51936808150157	314.7430556525319	314.61216777050697	315.60211859682704	314.4454634856435	314.0115431388504	313.6875759860076	314.23233033857264	314.4058444404114
A0A0A0MR14;A0A0A0MRF2;A0A087X1R2;A0A087X0P3;A0A087WV17;Q8IYS5-6;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5;Q8IYS5-7	318.3777004364229	317.76760942177964	318.4116613214414	318.5872022402125	318.49587835582656	315.5403993222457	315.5880679779831	314.9149121338415	315.59501702311957	314.88612247699666
P02810;A0A087WYF5;A0A0A0MT31;A0A087WYT0;A0A087WV42;A0A087WZY1	313.3091666736425	314.07843833411766	314.58471232625686	313.4341699491091	314.01777911362154	313.8533183460955	314.03599203308283	313.86681415597286	314.7398304905921	314.2383704360122
A0A087WV47;P01857;A0A0A0MS07	354.83148795556247	354.39646845613504	354.5921785428295	354.63599767198974	354.9222351062965	349.7310129793745	349.9731567819962	349.54005174770515	349.6713444104092	349.5822381256723
P46013;A0A087WV66	328.4245214039302	328.984516542655	328.26570110971704	329.64718652659013	328.23129482137193	325.52166687184985	327.31491832164517	325.7570553174488	326.5507987471577	324.1435880154484
O75352;J3QS48;I3L295;J3KT75;J3QW43;J3QRD5;Q9H3L2;Q1HDL3;A0A087WV81;O75352-2;I3L1D2;J3KSI4;I3L4E0;J3KTK8;J3QQZ4;I3L405;I3L261	342.5536105327086	342.5579221119142	342.3895864994394	342.5201979365468	342.68739989481116	340.71679271460465	340.9857687218057	341.3058623777888	341.04308739697234	340.3036110783765
P62341;A0A087WVA1;Q6IAK0	336.86302611269474	336.8924872246252	336.69488592574817	337.6023959487534	336.44279065380556	335.49555252967167	335.7092365750344	335.594438222472	335.4518997001582	334.74189553223357
A0A087WVD1	315.8322531123207	316.2635055941146	316.63884973909	316.19089346265963	315.85637422803575	313.77261014266963	313.561484674791	313.19938256166716	314.0296930594316	314.11704226770553
Q9NZM3;A0A087WVF7;Q9NZM3-2;Q9NZM3-4;Q9NZM3-3	344.49097545680485	344.3568773144948	344.28387977559726	344.39715260888744	344.47406562323414	346.1883710997055	346.1314653937423	346.3012466628311	346.2909190940206	345.8548753606166
O60238;H0YBC7;A0A087WVL5;O60238-2	324.72621069880415	325.0795125114234	324.6722236513933	325.3184851553381	324.4455311674381	315.32718602253794	315.05350906863436	316.36220486935895	313.88625468713764	316.60855622171226
A0A087WVM2;Q8N6Q3;Q8N6Q3-2	316.55481769355254	316.46037437162437	316.1826086562556	316.9537034262684	315.7687694281809	314.2014595145064	314.10279689247295	313.52440291269914	314.15203228402675	314.7333708219708
P0C024;H3BRQ8;A0A087WVP7;P0C024-3;P0C024-2	314.022454136355	314.2602864098999	314.41753007200396	315.1459590719104	313.8766450413488	311.9222541263437	312.79860082455775	312.3075284101293	312.19457024575263	311.5013538471906
Q00610;A0A087WVQ6;Q00610-2	359.73936120089843	359.6766843487398	359.7203903145537	359.67958746155443	359.72826498800487	359.8998559584516	359.94020991935764	359.9853490422511	359.94554315894715	359.7550620184678
Q9BWW4;A0A087WVT6;Q9BWW4-2;Q9BWW4-3;Q9NW25	320.13362126932583	321.337996437183	321.22118461899714	319.6319702116291	321.974768598565	314.229455429814	314.31593981509707	314.3875633360053	313.53790659976005	313.59879963312636
O00512;A0A087WVU5	318.7386447593745	318.5776547449929	318.86120898915703	319.1689734434662	317.984404459794	319.5252095156909	318.93584581530644	318.3120266721353	318.98851568510975	320.0053012048147
A0A087WVW2	312.49770325633153	311.71599678707247	311.8316408929503	312.16134832553644	311.9151251821436	311.6289094626372	312.4008100545133	312.0780947905985	312.335349918408	311.2167663184373
Q5TI65;A0A087WVZ0;Q9Y5U8	319.9234956802486	318.6888169191986	318.7849797233222	319.5207319000948	319.129311440721	313.7396472749202	314.51296049715575	314.7568088742198	314.37938484180467	314.1574251991537
Q96AY4;A0A087WW06	319.154814778755	316.8358657290492	318.62051699282404	318.18789994899277	320.2240061377855	320.6216385695568	318.88952208277857	319.4246038168202	318.432425605516	320.1265390499492
A0A087WW07;P35225	318.6606885623182	320.197397010601	319.6899743380226	320.41993335043526	319.2570450328825	316.13562134553376	316.4300132126182	314.4792968704064	316.05967030621514	316.3882094800113
A0A087WW14	330.5273270591227	330.5915739703284	330.34667590256487	330.7864121879315	330.4188793781097	329.9476837607196	328.08589285964024	327.92177393569955	326.86543733926845	330.88896098005824
Q96GU1;A0A087WW37;Q96GU1-2;Q5JUL1	314.5736854565293	313.5964017738583	314.6247870591012	314.3360917375277	314.28768268568444	313.06037857851055	312.72561533374875	311.8924652421493	311.6233021561403	313.56647578456625
P55198;A0A087WW39	330.71077999684013	331.40471146377746	331.1544726684346	330.51082128528043	330.60504527836224	329.81834155382745	330.0004751348777	329.90295513060886	329.578283396376	330.2359045203792
A0A087WW58;Q9C0D9	322.7804083308753	322.28858887734003	322.2636566523576	322.8093179875597	322.7450768141724	322.73720346313	323.1301255009018	322.82228988948935	323.1230366677819	321.4461264628939
Q14114;Q14114-2;A0A087WW84;Q14114-4;Q14114-3;H0YEV6;E9PP15	313.636868763852	313.7429977310066	313.2255187675234	314.1821049412484	314.38719176288083	313.0232055563156	312.37522725201814	312.02810609158104	311.87756291517604	312.0764897400601
A0A087WW89;A0A0B4J1Y9	338.024425677502	337.50227896610915	337.9343235251303	337.73958049094267	338.3580616333038	339.08385879562167	338.64123217705736	338.8475015819289	338.94772674732314	339.2476500932719
A0A087WWB6	322.9458894330544	323.981366313008	323.12163471256866	323.2657463426125	322.78391470018335	335.4904079424209	334.3538580140099	334.62101975313726	335.0817330610739	335.61991294123453
A0A087WWC9;A0A087WXC3;A0A087WWU7;A0A087WYN7;A0A087WWT5;A0A087WX49;B9A064;A0A0B4J231;A0A087WU42;A0A087X2A1;A0A075B6K8;P0CG04	351.1878399118495	351.3670219910532	351.3590599108159	351.45493209799287	351.5051015784244	351.1218652618255	350.9788353022566	351.07017150867233	350.96433791719153	351.52609554569057
A0A087WWF1;Q8WWX9	326.8663125984602	328.07001873645083	328.0158145615554	327.7296229031678	327.5112347879681	320.3380198911091	320.18883602839867	317.24680283971105	319.194657130138	320.2028486081607
A0A087WWG8	331.2409251739267	331.55598289268005	331.91278561750494	331.3449913664635	330.4610733845419	317.7767167505863	318.6684274257962	319.5345437648313	316.1419071591367	318.17428512065
